ID,order_ID,station_ID,worker,shift,confirmedAt,cycleTimeSec,scrapQty
3070e4ef-30d9-4a7a-9cd7-f284c5283db9,4b6eda99-0ce6-4525-be71-660e6e1f8fca,eff5fdc4-a844-445c-be8a-c6e769ded30d,W01,EARLY,2026-06-02T10:22:00Z,1494,0
dd21be36-bbbd-46ed-a0e3-860bcdc903b2,4b6eda99-0ce6-4525-be71-660e6e1f8fca,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W01,EARLY,2026-06-02T10:24:00Z,1662,0
a50e2811-8668-446f-a254-31d547020a50,4b6eda99-0ce6-4525-be71-660e6e1f8fca,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W08,EARLY,2026-06-02T10:26:00Z,1656,0
3621937e-198a-4045-909b-28a0f67f245f,4b6eda99-0ce6-4525-be71-660e6e1f8fca,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W08,EARLY,2026-06-02T10:28:00Z,1488,0
2a0bd173-f093-45f5-b722-81c1969c39c6,4b6eda99-0ce6-4525-be71-660e6e1f8fca,0989d49c-c478-4079-bd75-02e73e1aaa07,W01,EARLY,2026-06-02T10:30:00Z,1422,0
3cb2dc94-5e81-4b5c-a4b4-6a614fc2b922,e139ff78-e6a7-42df-8fbc-8600512a5cb8,4f453f4d-06f7-4d70-aa35-e196db2cf566,W04,EARLY,2026-06-02T10:32:00Z,1380,0
522dd203-5c6f-4048-b90c-44df87c76acf,e139ff78-e6a7-42df-8fbc-8600512a5cb8,cf1112fd-b64d-4421-a37e-f39ab81534a4,W05,EARLY,2026-06-02T10:34:00Z,1512,0
a22e3b43-ddc5-4bd8-bf67-58ce1153d67c,e139ff78-e6a7-42df-8fbc-8600512a5cb8,8aecc241-e1a1-4935-98b2-85c0f97ce833,W01,EARLY,2026-06-02T10:36:00Z,1752,0
ca3cfd01-e030-491e-a001-99bdb1c73b7e,e139ff78-e6a7-42df-8fbc-8600512a5cb8,afba19a3-31c7-44fe-8853-5bea81b159cc,W04,EARLY,2026-06-02T11:38:00Z,1326,0
a78730b9-b3f5-492d-995f-d5d3b8fd023d,e139ff78-e6a7-42df-8fbc-8600512a5cb8,eff5fdc4-a844-445c-be8a-c6e769ded30d,W03,EARLY,2026-06-02T10:40:00Z,1572,0
8b3f174c-6e7d-4d09-9d8e-e57fbfc51d9a,e139ff78-e6a7-42df-8fbc-8600512a5cb8,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W08,EARLY,2026-06-02T12:42:00Z,1674,0
a2a10e34-5d68-4875-886f-e650c167ed71,e139ff78-e6a7-42df-8fbc-8600512a5cb8,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W05,EARLY,2026-06-02T10:44:00Z,1716,0
09a2507f-dffb-4a66-ad2d-4a3bcbeaad62,e139ff78-e6a7-42df-8fbc-8600512a5cb8,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W05,EARLY,2026-06-02T11:46:00Z,1374,0
15256ef0-bed2-47d8-b014-fac5429a68b5,e139ff78-e6a7-42df-8fbc-8600512a5cb8,0989d49c-c478-4079-bd75-02e73e1aaa07,W04,EARLY,2026-06-02T10:48:00Z,1404,0
9519e84d-168d-44dd-84cf-463ac987e49e,3be8a4b4-78dc-43f8-a8de-75b4f14ee3b5,4f453f4d-06f7-4d70-aa35-e196db2cf566,W07,EARLY,2026-06-02T10:50:00Z,1470,0
8a923040-f700-43f1-bc6b-ed6f5bd92da4,3be8a4b4-78dc-43f8-a8de-75b4f14ee3b5,cf1112fd-b64d-4421-a37e-f39ab81534a4,W02,EARLY,2026-06-02T10:52:00Z,1542,0
15c2fc86-222a-4f89-aa8b-6873dd02758b,3be8a4b4-78dc-43f8-a8de-75b4f14ee3b5,8aecc241-e1a1-4935-98b2-85c0f97ce833,W06,EARLY,2026-06-02T10:54:00Z,1782,0
1e67bc6b-c2a3-498f-970c-c7d4a8efe27b,3be8a4b4-78dc-43f8-a8de-75b4f14ee3b5,afba19a3-31c7-44fe-8853-5bea81b159cc,W01,EARLY,2026-06-02T15:56:00Z,1404,0
b1c9c372-51fc-4a03-ae90-036c85df5e77,3be8a4b4-78dc-43f8-a8de-75b4f14ee3b5,eff5fdc4-a844-445c-be8a-c6e769ded30d,W03,EARLY,2026-06-02T10:58:00Z,1614,0
d35bb70b-f250-4521-9a06-3be0a71df7ee,3be8a4b4-78dc-43f8-a8de-75b4f14ee3b5,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W05,EARLY,2026-06-02T11:00:00Z,1602,0
59189979-da6b-4851-ba23-e87275c29359,3be8a4b4-78dc-43f8-a8de-75b4f14ee3b5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W08,EARLY,2026-06-02T11:02:00Z,1674,0
96504b15-02d9-469d-aa53-d289a52ea501,3be8a4b4-78dc-43f8-a8de-75b4f14ee3b5,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W06,EARLY,2026-06-02T11:04:00Z,1512,0
c8f57f8b-c238-44b5-a60d-65b710173346,3be8a4b4-78dc-43f8-a8de-75b4f14ee3b5,0989d49c-c478-4079-bd75-02e73e1aaa07,W07,EARLY,2026-06-02T11:06:00Z,1482,0
67e0bb7c-6dfe-477b-9ede-dad1e896932c,b98dcf75-fcab-40ff-8d41-ff89fc0bfcc2,cf1112fd-b64d-4421-a37e-f39ab81534a4,W01,EARLY,2026-06-02T11:10:00Z,1416,0
47cb90f0-36e0-4f17-b6f1-8e3766996c46,b98dcf75-fcab-40ff-8d41-ff89fc0bfcc2,8aecc241-e1a1-4935-98b2-85c0f97ce833,W07,EARLY,2026-06-02T11:12:00Z,1746,0
ec399ba3-ba14-43a7-83a8-3fbbf97b9c28,b98dcf75-fcab-40ff-8d41-ff89fc0bfcc2,afba19a3-31c7-44fe-8853-5bea81b159cc,W09,EARLY,2026-06-02T13:14:00Z,1386,0
f43781a1-0149-40b6-a924-36bb34c10fbb,b98dcf75-fcab-40ff-8d41-ff89fc0bfcc2,eff5fdc4-a844-445c-be8a-c6e769ded30d,W08,EARLY,2026-06-02T11:16:00Z,1512,0
972ccd8c-1d19-4534-993e-3c91676edc24,b98dcf75-fcab-40ff-8d41-ff89fc0bfcc2,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W03,EARLY,2026-06-02T11:20:00Z,1596,0
17b658a8-e8f0-45a0-a291-677a5728e5d6,b98dcf75-fcab-40ff-8d41-ff89fc0bfcc2,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W02,EARLY,2026-06-02T11:22:00Z,1524,0
deced4c1-f118-445e-bafa-6149eaa61283,b98dcf75-fcab-40ff-8d41-ff89fc0bfcc2,0989d49c-c478-4079-bd75-02e73e1aaa07,W08,EARLY,2026-06-02T11:24:00Z,1362,0
fda14208-f893-4489-8950-fcf37802abe5,d3974e4c-a2da-4e9d-9211-262d95898491,4f453f4d-06f7-4d70-aa35-e196db2cf566,W05,EARLY,2026-06-02T11:26:00Z,1368,0
ee9f1b53-8ff3-484c-ac2a-dd86c173d744,d3974e4c-a2da-4e9d-9211-262d95898491,cf1112fd-b64d-4421-a37e-f39ab81534a4,W05,EARLY,2026-06-02T11:28:00Z,1572,0
8382f9cb-7945-4b60-a71d-e62b34dc9229,d3974e4c-a2da-4e9d-9211-262d95898491,8aecc241-e1a1-4935-98b2-85c0f97ce833,W08,EARLY,2026-06-02T11:30:00Z,1728,0
83fec78c-e5c7-4c6c-841d-b6588a64189d,d3974e4c-a2da-4e9d-9211-262d95898491,afba19a3-31c7-44fe-8853-5bea81b159cc,W06,EARLY,2026-06-02T11:32:00Z,1290,0
4ed3f8ca-df21-44b8-a39e-b661e677e1f5,d3974e4c-a2da-4e9d-9211-262d95898491,eff5fdc4-a844-445c-be8a-c6e769ded30d,W06,EARLY,2026-06-02T11:34:00Z,1590,0
a1d2e881-385e-4c39-977f-9896edf333a8,d3974e4c-a2da-4e9d-9211-262d95898491,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W07,EARLY,2026-06-02T11:36:00Z,1578,0
2181e1bc-64d8-43b4-adfb-556a9c151ba2,d3974e4c-a2da-4e9d-9211-262d95898491,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W06,EARLY,2026-06-02T11:38:00Z,1560,0
69e04df5-7382-4d85-8b03-6a2488e4bbf9,d3974e4c-a2da-4e9d-9211-262d95898491,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W07,EARLY,2026-06-02T11:40:00Z,1404,0
86768043-81e0-43ac-87a2-c12180afb1e3,d3974e4c-a2da-4e9d-9211-262d95898491,0989d49c-c478-4079-bd75-02e73e1aaa07,W03,EARLY,2026-06-02T11:42:00Z,1380,0
c0cd8865-3b27-46a2-90ac-2f8afe213f0b,03b6b8d5-3d17-4c90-894f-c0a42d67e435,4f453f4d-06f7-4d70-aa35-e196db2cf566,W05,EARLY,2026-06-02T11:44:00Z,1464,0
b00a6e0d-3bdf-4629-8bc9-5534a2ff0e24,03b6b8d5-3d17-4c90-894f-c0a42d67e435,cf1112fd-b64d-4421-a37e-f39ab81534a4,W02,EARLY,2026-06-02T11:46:00Z,1422,0
d1f80e50-1291-4b96-bcd5-a32bcfc65f4b,03b6b8d5-3d17-4c90-894f-c0a42d67e435,8aecc241-e1a1-4935-98b2-85c0f97ce833,W07,EARLY,2026-06-02T11:48:00Z,1674,0
6478a3e0-ba40-4d28-bf11-7a7f86ad12d4,03b6b8d5-3d17-4c90-894f-c0a42d67e435,afba19a3-31c7-44fe-8853-5bea81b159cc,W08,EARLY,2026-06-02T11:50:00Z,1452,0
3908555a-394e-47de-8721-fd889288e237,03b6b8d5-3d17-4c90-894f-c0a42d67e435,eff5fdc4-a844-445c-be8a-c6e769ded30d,W05,EARLY,2026-06-02T16:52:00Z,1500,0
68a85107-51c8-406d-8053-d6c154bcefd1,03b6b8d5-3d17-4c90-894f-c0a42d67e435,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W02,EARLY,2026-06-02T11:54:00Z,1632,0
0757defe-8eb1-49f2-8811-4b88087e502b,03b6b8d5-3d17-4c90-894f-c0a42d67e435,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W03,EARLY,2026-06-02T11:56:00Z,1674,0
807cd948-6227-4c69-9e71-aeac3f6cf2cc,03b6b8d5-3d17-4c90-894f-c0a42d67e435,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W01,EARLY,2026-06-02T13:58:00Z,1440,0
1ea9faca-60f0-44b2-9e55-237e0769de32,03b6b8d5-3d17-4c90-894f-c0a42d67e435,0989d49c-c478-4079-bd75-02e73e1aaa07,W04,EARLY,2026-06-02T12:00:00Z,1428,0
b7e3eb60-ab4d-4223-9d0c-575d327b07a2,b8ef7d1f-e4b2-46a6-af6f-05f1bf91127c,4f453f4d-06f7-4d70-aa35-e196db2cf566,W01,EARLY,2026-06-02T12:02:00Z,1416,0
b5d1f721-78d3-4413-bd62-fe78b6151696,b8ef7d1f-e4b2-46a6-af6f-05f1bf91127c,cf1112fd-b64d-4421-a37e-f39ab81534a4,W03,EARLY,2026-06-02T12:04:00Z,1566,0
c3511a56-8243-4fea-99a1-c36f52264798,b8ef7d1f-e4b2-46a6-af6f-05f1bf91127c,8aecc241-e1a1-4935-98b2-85c0f97ce833,W05,EARLY,2026-06-02T12:06:00Z,1668,0
a77129f0-3c38-4ffe-ba4d-bb44e88fcddc,b8ef7d1f-e4b2-46a6-af6f-05f1bf91127c,afba19a3-31c7-44fe-8853-5bea81b159cc,W08,EARLY,2026-06-02T12:08:00Z,1368,0
68179d31-8f8d-4746-89a0-2f5438ae680e,b8ef7d1f-e4b2-46a6-af6f-05f1bf91127c,eff5fdc4-a844-445c-be8a-c6e769ded30d,W08,EARLY,2026-06-02T12:10:00Z,1590,0
75f0532f-898a-49d9-ba23-4375ae176869,b8ef7d1f-e4b2-46a6-af6f-05f1bf91127c,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W05,EARLY,2026-06-02T12:12:00Z,1590,0
7592c814-5684-4e2f-8964-724cb335bb26,b8ef7d1f-e4b2-46a6-af6f-05f1bf91127c,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W07,EARLY,2026-06-02T12:14:00Z,1722,0
929464a1-0b68-4046-b486-b858eba5283b,b8ef7d1f-e4b2-46a6-af6f-05f1bf91127c,0989d49c-c478-4079-bd75-02e73e1aaa07,W01,EARLY,2026-06-02T12:18:00Z,1506,0
d5e8ac7f-27ea-4ef3-a1de-491bcfaa6bd7,23da2351-6121-4010-8483-63ae657e2c2b,4f453f4d-06f7-4d70-aa35-e196db2cf566,W01,EARLY,2026-06-02T12:20:00Z,1458,0
8a6ef0d6-ec75-4af7-849c-7984658348fd,23da2351-6121-4010-8483-63ae657e2c2b,cf1112fd-b64d-4421-a37e-f39ab81534a4,W03,EARLY,2026-06-02T14:22:00Z,1500,0
7303c171-51fa-4540-814e-d074784facd5,23da2351-6121-4010-8483-63ae657e2c2b,8aecc241-e1a1-4935-98b2-85c0f97ce833,W07,EARLY,2026-06-02T12:24:00Z,1728,0
f0c26293-63fa-4a39-9f16-87bd740cb8f3,23da2351-6121-4010-8483-63ae657e2c2b,afba19a3-31c7-44fe-8853-5bea81b159cc,W06,EARLY,2026-06-02T12:26:00Z,1326,0
1465d912-461b-4d4b-a234-a3346efcc8f5,23da2351-6121-4010-8483-63ae657e2c2b,eff5fdc4-a844-445c-be8a-c6e769ded30d,W03,EARLY,2026-06-02T12:28:00Z,1596,0
5e7e5e9a-1a77-42c2-af22-728d81e9e901,23da2351-6121-4010-8483-63ae657e2c2b,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W05,EARLY,2026-06-02T12:30:00Z,1548,0
3e82d1eb-9f70-4544-86f8-1f1b4bbd3de3,23da2351-6121-4010-8483-63ae657e2c2b,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W02,EARLY,2026-06-02T12:32:00Z,1572,0
bd22982b-d909-47c2-81a3-2d4847f84a5b,23da2351-6121-4010-8483-63ae657e2c2b,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W07,EARLY,2026-06-02T12:34:00Z,1374,0
088e81b3-40cd-4ea2-8f7d-ef16c6eb03d2,23da2351-6121-4010-8483-63ae657e2c2b,0989d49c-c478-4079-bd75-02e73e1aaa07,W01,EARLY,2026-06-02T12:36:00Z,1482,0
2dc37fc4-e51d-413d-911e-31cdc63d64e8,4054e19a-b3b9-4e13-9e2d-251f7d979a0e,4f453f4d-06f7-4d70-aa35-e196db2cf566,W04,EARLY,2026-06-02T12:38:00Z,1470,0
61160472-ce81-4ea6-aeb3-0b77de8e3ddd,4054e19a-b3b9-4e13-9e2d-251f7d979a0e,cf1112fd-b64d-4421-a37e-f39ab81534a4,W05,EARLY,2026-06-02T12:40:00Z,1434,0
624d8d55-4480-40c6-8330-6284ec84ae7e,4054e19a-b3b9-4e13-9e2d-251f7d979a0e,8aecc241-e1a1-4935-98b2-85c0f97ce833,W01,EARLY,2026-06-02T12:42:00Z,1692,0
7e66bbbb-586f-4dfe-af54-72905ee8e658,4054e19a-b3b9-4e13-9e2d-251f7d979a0e,afba19a3-31c7-44fe-8853-5bea81b159cc,W04,EARLY,2026-06-02T12:44:00Z,1332,0
ac4a74f5-5a66-484e-8ded-86068a57a9d3,4054e19a-b3b9-4e13-9e2d-251f7d979a0e,eff5fdc4-a844-445c-be8a-c6e769ded30d,W09,EARLY,2026-06-02T12:46:00Z,1572,0
757b21d4-b38a-405c-817b-ebf123a112e4,4054e19a-b3b9-4e13-9e2d-251f7d979a0e,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W07,EARLY,2026-06-02T12:48:00Z,1560,0
8c7b1df7-c5b6-43f2-b528-a92b75bf81fe,4054e19a-b3b9-4e13-9e2d-251f7d979a0e,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W07,EARLY,2026-06-02T12:50:00Z,1578,0
fc6b5682-128f-4ffe-93c5-edb4fa83e482,4054e19a-b3b9-4e13-9e2d-251f7d979a0e,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W08,EARLY,2026-06-02T12:52:00Z,1368,0
c778dcab-58c6-40c9-a2e6-e59d9b20bd19,4054e19a-b3b9-4e13-9e2d-251f7d979a0e,0989d49c-c478-4079-bd75-02e73e1aaa07,W02,EARLY,2026-06-02T12:54:00Z,1476,0
7d8f5593-e448-4f57-9f92-5faccc1c8b27,76e29074-7d9c-43ca-b6db-222f28136961,cf1112fd-b64d-4421-a37e-f39ab81534a4,W03,EARLY,2026-06-02T12:58:00Z,1554,0
fbebdf85-7749-4e81-b5e0-4a9c57f331ba,76e29074-7d9c-43ca-b6db-222f28136961,8aecc241-e1a1-4935-98b2-85c0f97ce833,W09,EARLY,2026-06-02T13:00:00Z,1758,0
6adfd4ed-3a02-4801-880e-e8846df6ad26,76e29074-7d9c-43ca-b6db-222f28136961,afba19a3-31c7-44fe-8853-5bea81b159cc,W04,EARLY,2026-06-02T13:02:00Z,1356,0
40d3d0ab-8fb1-47d0-84ef-1e46915c3d50,76e29074-7d9c-43ca-b6db-222f28136961,eff5fdc4-a844-445c-be8a-c6e769ded30d,W01,EARLY,2026-06-02T13:04:00Z,1530,0
b8457f51-c7fe-411e-93ec-3f63cb0e749e,76e29074-7d9c-43ca-b6db-222f28136961,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W03,EARLY,2026-06-02T13:06:00Z,1794,0
2644de3c-342d-400c-9568-ccb4b91a8a23,76e29074-7d9c-43ca-b6db-222f28136961,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W01,EARLY,2026-06-02T13:08:00Z,1602,0
9f9a49f2-2ebc-478a-a988-9120a816aa80,76e29074-7d9c-43ca-b6db-222f28136961,0989d49c-c478-4079-bd75-02e73e1aaa07,W06,EARLY,2026-06-02T13:12:00Z,1458,0
a2b6de3e-302a-4788-9a4b-dc881081281d,b18ab9fd-98f2-4443-8e3d-5767de71b94e,4f453f4d-06f7-4d70-aa35-e196db2cf566,W09,EARLY,2026-06-02T13:14:00Z,1494,0
c5e9aeed-17cc-46ec-bee5-9e4f22df1fa2,b18ab9fd-98f2-4443-8e3d-5767de71b94e,cf1112fd-b64d-4421-a37e-f39ab81534a4,W01,EARLY,2026-06-02T13:16:00Z,1530,0
dfd28297-64db-4c8c-8e5f-a0d137e8a152,b18ab9fd-98f2-4443-8e3d-5767de71b94e,8aecc241-e1a1-4935-98b2-85c0f97ce833,W02,EARLY,2026-06-02T13:18:00Z,1794,0
047539ad-84bf-4884-b287-d133e1e6ea2e,b18ab9fd-98f2-4443-8e3d-5767de71b94e,afba19a3-31c7-44fe-8853-5bea81b159cc,W02,EARLY,2026-06-02T13:20:00Z,1296,0
50f6b7e5-cf6c-452d-bd1d-d192c3faae9b,b18ab9fd-98f2-4443-8e3d-5767de71b94e,eff5fdc4-a844-445c-be8a-c6e769ded30d,W09,EARLY,2026-06-02T15:22:00Z,1572,0
5a294f1e-8ecf-4f06-8db6-42d5d71a4880,b18ab9fd-98f2-4443-8e3d-5767de71b94e,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W09,EARLY,2026-06-02T13:24:00Z,1626,0
edb8b98a-b963-4aa2-b1bb-04337ac6ce4f,b18ab9fd-98f2-4443-8e3d-5767de71b94e,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W02,EARLY,2026-06-02T13:26:00Z,1554,0
b1a40844-7fe5-4179-9aac-b6ccc0cc9e9a,b18ab9fd-98f2-4443-8e3d-5767de71b94e,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W09,EARLY,2026-06-02T13:28:00Z,1464,0
6c5e592c-a36e-4982-98b2-a9f5fabe0f5d,b18ab9fd-98f2-4443-8e3d-5767de71b94e,0989d49c-c478-4079-bd75-02e73e1aaa07,W07,EARLY,2026-06-02T13:30:00Z,1428,0
21a1605f-a20a-48c8-a9ea-d7259b072398,cb8d4ee7-f5ee-4abf-8e46-9e9d4c573855,4f453f4d-06f7-4d70-aa35-e196db2cf566,W06,EARLY,2026-06-02T18:32:00Z,1482,0
98536bc0-eac9-4451-9230-6afbf3b13eea,cb8d4ee7-f5ee-4abf-8e46-9e9d4c573855,cf1112fd-b64d-4421-a37e-f39ab81534a4,W09,EARLY,2026-06-02T13:34:00Z,1494,0
e65f3585-e3ee-48ee-b2b0-450963695a04,cb8d4ee7-f5ee-4abf-8e46-9e9d4c573855,8aecc241-e1a1-4935-98b2-85c0f97ce833,W06,EARLY,2026-06-02T13:36:00Z,1674,0
d3ed8820-e7e1-4c66-9de9-19f9446ec5ba,cb8d4ee7-f5ee-4abf-8e46-9e9d4c573855,afba19a3-31c7-44fe-8853-5bea81b159cc,W01,EARLY,2026-06-02T13:38:00Z,1440,0
70ddf522-7e41-4f27-b6f5-79d3cf67ea30,cb8d4ee7-f5ee-4abf-8e46-9e9d4c573855,eff5fdc4-a844-445c-be8a-c6e769ded30d,W09,EARLY,2026-06-02T13:40:00Z,1536,0
46f599f3-bd59-46b7-bfdf-7f723e24a15d,cb8d4ee7-f5ee-4abf-8e46-9e9d4c573855,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W02,EARLY,2026-06-02T13:42:00Z,1650,0
62db1815-c0c5-4e82-9b52-7548c2539c1e,cb8d4ee7-f5ee-4abf-8e46-9e9d4c573855,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W05,EARLY,2026-06-02T13:44:00Z,1650,0
a7381af0-857d-4710-84e9-49ed620cd5c7,cb8d4ee7-f5ee-4abf-8e46-9e9d4c573855,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W09,EARLY,2026-06-02T13:46:00Z,1446,0
93382892-b6e1-4ef2-bf3d-7fa4b35045bc,cb8d4ee7-f5ee-4abf-8e46-9e9d4c573855,0989d49c-c478-4079-bd75-02e73e1aaa07,W01,EARLY,2026-06-02T13:48:00Z,1518,0
7b884b24-4f8c-4c9a-b84f-ba84fc0f8867,5451513f-50f3-4a9a-a86d-a9969a23b042,4f453f4d-06f7-4d70-aa35-e196db2cf566,W09,EARLY,2026-06-02T18:50:00Z,1368,0
c7b31ea2-1fd6-4856-b793-ef3a3070dc2e,5451513f-50f3-4a9a-a86d-a9969a23b042,cf1112fd-b64d-4421-a37e-f39ab81534a4,W03,EARLY,2026-06-02T13:52:00Z,1446,0
adcec1d2-623d-4e70-92a2-d80fd8ea2a9a,5451513f-50f3-4a9a-a86d-a9969a23b042,8aecc241-e1a1-4935-98b2-85c0f97ce833,W02,EARLY,2026-06-02T13:54:00Z,1686,0
56de7068-0059-4d90-b2c6-6adcf46da76b,5451513f-50f3-4a9a-a86d-a9969a23b042,afba19a3-31c7-44fe-8853-5bea81b159cc,W01,EARLY,2026-06-02T13:56:00Z,1470,0
0439caef-2e0e-4b10-a41d-6ab35bf944ee,5451513f-50f3-4a9a-a86d-a9969a23b042,eff5fdc4-a844-445c-be8a-c6e769ded30d,W07,EARLY,2026-06-02T13:58:00Z,1578,0
cd5a2fb9-5450-4e6c-98a2-bf5213bd2194,5451513f-50f3-4a9a-a86d-a9969a23b042,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W04,EARLY,2026-06-02T14:00:00Z,1620,0
6d90b87c-263a-4b16-ba7b-75c4266975af,5451513f-50f3-4a9a-a86d-a9969a23b042,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W05,EARLY,2026-06-02T14:02:00Z,1728,0
21ed36d7-49e1-4b96-bc76-40911efdb0d5,5451513f-50f3-4a9a-a86d-a9969a23b042,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W05,EARLY,2026-06-02T14:04:00Z,1368,0
240e3f10-3368-40e9-a1c6-adf6ef51f75c,5451513f-50f3-4a9a-a86d-a9969a23b042,0989d49c-c478-4079-bd75-02e73e1aaa07,W01,EARLY,2026-06-02T14:06:00Z,1506,0
55f2b458-9760-4363-87a3-c500929c3d88,7219e75f-6ca0-4c76-8c8a-06c78f05ebaa,4f453f4d-06f7-4d70-aa35-e196db2cf566,W06,LATE,2026-06-02T14:08:00Z,1398,0
3b55f1f7-4903-48ff-acdb-b2778a75d009,7219e75f-6ca0-4c76-8c8a-06c78f05ebaa,cf1112fd-b64d-4421-a37e-f39ab81534a4,W07,LATE,2026-06-02T14:10:00Z,1422,0
537e5118-d308-4087-9bcd-1164f1c9cffd,7219e75f-6ca0-4c76-8c8a-06c78f05ebaa,8aecc241-e1a1-4935-98b2-85c0f97ce833,W07,LATE,2026-06-02T16:12:00Z,1806,0
7b328880-6b17-4e87-88a0-e43ce939071e,7219e75f-6ca0-4c76-8c8a-06c78f05ebaa,afba19a3-31c7-44fe-8853-5bea81b159cc,W05,LATE,2026-06-02T14:14:00Z,1428,0
41acc69e-3333-4114-80ba-cb6628b9e17d,7219e75f-6ca0-4c76-8c8a-06c78f05ebaa,eff5fdc4-a844-445c-be8a-c6e769ded30d,W03,LATE,2026-06-02T14:16:00Z,1554,0
b0bc78c8-8222-40df-8e09-a8ac50af4d6b,7219e75f-6ca0-4c76-8c8a-06c78f05ebaa,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W06,LATE,2026-06-02T14:18:00Z,1656,0
e3de1e25-1d4f-4770-904b-20995af26bc1,7219e75f-6ca0-4c76-8c8a-06c78f05ebaa,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W07,LATE,2026-06-02T14:20:00Z,1650,0
1675368d-0efb-4263-8de7-e00442aa14ac,7219e75f-6ca0-4c76-8c8a-06c78f05ebaa,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W06,LATE,2026-06-02T16:22:00Z,1422,0
28d1443e-991c-45d4-9b54-2b78d5026640,7219e75f-6ca0-4c76-8c8a-06c78f05ebaa,0989d49c-c478-4079-bd75-02e73e1aaa07,W09,LATE,2026-06-02T14:24:00Z,1518,0
3a9d3b54-eb9d-4396-b9c2-e9c95dd9a9b2,89d0a80a-2a29-4454-a020-5d02d8301e3e,4f453f4d-06f7-4d70-aa35-e196db2cf566,W03,LATE,2026-06-02T14:26:00Z,1440,0
5095a8ad-511c-430d-b0b0-d3b3bff490e2,89d0a80a-2a29-4454-a020-5d02d8301e3e,cf1112fd-b64d-4421-a37e-f39ab81534a4,W08,LATE,2026-06-02T14:28:00Z,1530,0
676c32c4-a065-4181-befd-dca56f24c007,89d0a80a-2a29-4454-a020-5d02d8301e3e,8aecc241-e1a1-4935-98b2-85c0f97ce833,W07,LATE,2026-06-02T14:30:00Z,1746,0
7be64df3-f2da-4a07-9c8f-70e2643b9d1f,89d0a80a-2a29-4454-a020-5d02d8301e3e,afba19a3-31c7-44fe-8853-5bea81b159cc,W08,LATE,2026-06-02T14:32:00Z,1398,0
48f668bb-5e82-4e33-af8e-a3b4279d35a8,89d0a80a-2a29-4454-a020-5d02d8301e3e,eff5fdc4-a844-445c-be8a-c6e769ded30d,W01,LATE,2026-06-02T14:34:00Z,1518,0
6c736872-d785-492b-9328-6a4e3a62ca92,89d0a80a-2a29-4454-a020-5d02d8301e3e,951f8715-6e0c-4366-9c9e-3c9f8ef892cf,W08,LATE,2026-06-02T14:36:00Z,1740,0
10c50024-bc82-4ec5-b510-b943fcc10f4b,89d0a80a-2a29-4454-a020-5d02d8301e3e,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,W02,LATE,2026-06-02T14:38:00Z,1650,0
9b37bc42-e1ab-46b9-9bcb-a7d7eb8c5690,89d0a80a-2a29-4454-a020-5d02d8301e3e,1d75485e-d3a6-49c5-a8e5-dd141438fcb9,W09,LATE,2026-06-02T14:40:00Z,1512,0
